,Source File,Sentence Pair,Word Counts,Gold Standard Value,Edit Distance,Jaccard Distance,BLEU Metric Score
1335,train-STS,"['""The mission of the CAPPS II system has been and always will be aviation security,"" said the administration, part of the Homeland Security Department.', '""The mission of the CAPPS II system has been and always will be aviation security,"" they said.\n']","[24, 17]",3.6,10,0.23076923076923078,0.5545881694260882
1336,train-STS,"['Hovan did not speak, but his lawyer, John Speranza, said his client ""did not wake up that day"" intending to hurt anyone.', 'Hovan ""did not wake up that day"" intending to hurt anyone, defense attorney John Speranza said.\n']","[22, 16]",4.5,20,0.28,0.7544632586004235
1337,train-STS,"['""We believe that it is not necessary to have a divisive confirmation fight over a Supreme Court appointment,"" Daschle wrote.', '""We believe that it is not necessary to have a divisive confirmation fight,"" Daschle of South Dakota wrote the Republican president.\n']","[20, 21]",4.0,10,0.3448275862068966,0.8796992481203008
1338,train-STS,"['Yahoo accounts for 159,354 of the BSD sites, with 152,054 from NTT/Verio and 129,378 from Infospace, the survey found.', 'Another 152,054 are from IP services company NTT/Verio, and 129,378 from InfoSpace, the survey found.\n']","[19, 15]",3.0,13,0.6,0.7458735563526674
1339,train-STS,"[""The Space Infrared Telescope Facility's mission is to search for the beginnings of the universe."", 'NASA is scheduled to launch the Space Infrared Telescope Facility on Monday morning.\n']","[15, 13]",2.5,16,0.6363636363636364,0.7235629137833349
1340,train-STS,"['Its maker, MedImmune Inc., based in Gaithersburg, made 4 million to 5 million doses this year.', 'MedImmune Vaccines, the maker of FluMist, made between 4 million and 5 million doses this year.\n']","[16, 16]",3.5,10,0.5217391304347826,0.875
1341,train-STS,"['Kaichen appeared Wednesday in federal court on two bank robbery charges.', 'She appeared in federal court Wednesday, but did not enter a plea.\n']","[11, 12]",3.0,10,0.7,0.7618646986941238
1342,train-STS,"['In the latest top-level shuffle at CNN, Teya Ryan is leaving her post as general manager of U.S. programming, the network announced.', ""In CNN's latest move to rejuvenate ratings, the network has ousted Teya Ryan, general manager of U.S. programming.\n""]","[22, 18]",3.769,17,0.5333333333333333,0.825077589222392
1343,train-STS,"[""He is suspected of being a key figure in Jemaah Islamiyah, the al-Qa'eda-linked terror group which has been blamed for the bombings."", 'Samudra, 32, is suspected of being a key figure in the al-Qaida-linked terror group Jemaah Islamiyah, which has been blamed for carrying out the bombings.\n']","[22, 25]",3.4,13,0.25,0.8258064516129032
1344,train-STS,"['About 100 firefighters are in the bosque today, Albuquerque Fire Chief Robert Ortega said.', '""We were seconds away from having that happen,"" Albuquerque Fire Chief Robert Ortega said.\n']","[14, 14]",1.8,10,0.6923076923076923,0.8131868131868132
1345,train-STS,"['""The issue has been resolved,"" Marlins President David Samson said through a club spokesman.', 'The Marlins only said: ""The issue has been resolved.""\n']","[14, 9]",3.0,16,0.5,0.4581013895337531
1346,train-STS,"[""China's Health Ministry said five more people had died of Sars and a further 159 were infected."", 'On Monday, China said nine more people had died from SARS and that 160 more were infected with the virus.\n']","[17, 20]",3.0,13,0.6666666666666666,0.7924528301886793
1347,train-STS,"['The respected medical journal Lancet has called for a complete ban on tobacco in the United Kingdom.', ""A leading U.K. medical journal called Friday for a complete ban on tobacco, prompting outrage from smokers' groups.\n""]","[17, 18]",3.4,13,0.6551724137931034,0.7241379310344828
1348,train-STS,"[""Shares of McDonald's rose $1.83, or 8.3 percent, to close at the day's high of $23.89."", ""McDonald's shares rose $1.83 to close Friday at $23.89 on the New York Stock Exchange.\n""]","[16, 15]",4.25,17,0.5769230769230769,0.8620689655172413
1349,train-STS,"['An incremental step reported by researchers at the University of California, San Francisco, is the latest in a decade-long effort.', 'The incremental step, reported by researchers at UC San Francisco, is the latest in a decade-long effort to infect mice with the virus.\n']","[20, 23]",3.25,13,0.39285714285714285,0.8823529411764706
1350,train-STS,"['He said the FDA was hoping Congress and the courts would bring clarity to the situation and some financial relief to consumers.', 'He said FDA hopes Congress and the courts will bring clarity to the situation and some financial relief to consumers — perhaps before the 2004 elections.\n']","[22, 26]",4.0,10,0.38461538461538464,0.7987012987012987
1351,train-STS,"['Ernst & Young admitted no wrongdoing with the settlement.', 'Ernst & Young spokesman Kenneth Kerrigan said the firm admits no wrongdoing.\n']","[9, 12]",4.0,8,0.5625,0.6623376623376623
1352,train-STS,"['The driver of the truck escaped and is now being sought by the police, Supoyo said.', 'But police say the driver of the truck has not been found and is wanted for questioning.\n']","[16, 17]",4.0,16,0.6923076923076923,0.8202247191011236
1353,train-STS,"['The witness, a 27-year-old Kosovan parking attendant with criminal convictions for dishonesty, was paid 10,000 by the News of the World.', 'The witness was a 27-year-old Kosovan parking attendant, who was paid by the News of the World, the court heard.\n']","[21, 20]",3.625,12,0.36,0.7725188978607587
1354,train-STS,"['""In so many different ways, the artistry of black musicians has conveyed the experience of black Americans throughout our history,"" Bush said.', ""Surrounded by singers from Harlem, Bush said: ''The artistry of black musicians has conveyed the experience of black Americans throughout our history.\n""]","[22, 22]",4.25,15,0.43333333333333335,0.8675496688741722
1355,train-STS,"['The differences between Grassley and Thomas on energy and Medicare have become so pointed that other members say their angry personal relationship is embarrassing the party.', 'Their differences on energy and Medicare have become so pointed other members say it is embarrassing to the party.\n']","[26, 19]",3.5,11,0.41379310344827586,0.5986479961802669
1356,train-STS,"[""Geraldine Andrews, the pastor's daughter-in-law, said Robinson recently took her daughter out of a mental health facility."", ""Geraldine Andrews, Reynolds' daughter-in-law and a friend of Wilson's family, said Robinson had recently taken Wilson out of a mental health facility.\n""]","[17, 22]",4.0,13,0.4642857142857143,0.7417218543046358
1357,train-STS,"['He wounded a security guard and then fled, stabbing two passersby as he ran off along the promenade.', 'He then stabbed two passersby as he fled along a promenade by the Mediterranean Sea.\n']","[18, 15]",3.2,15,0.5,0.7691932673999293
1358,train-STS,"['He and his colleagues attributed some of the communication gap to doctors feeling pressed for time.', 'He attributed some of the communication gap to doctors feeling pressed for time; patients cited discomfort discussing financial issues.\n']","[16, 19]",3.4,10,0.4166666666666667,0.7132352941176471
1359,train-STS,"['State police said as many as 30 workers were trapped immediately after the garage collapsed.', 'As many as 30 people were believed to be trapped inside initially, the state police said.\n']","[15, 16]",4.0,14,0.625,0.8041521395984493
1360,train-STS,"[""Before Thursday's matinee, Baker called a clubhouse meeting, concerned that the controversy had distracted the Cubs."", 'Baker called a pregame meeting, believing the the corked-bat episode had distracted the team.\n']","[16, 14]",3.4,11,0.6086956521739131,0.6987259123001849
1361,train-STS,"['She was taken by ambulance to Charing Cross Hospital in Hammersmith.', 'She was taken to Charing Cross Hospital, where she remained critically ill last night.\n']","[11, 14]",2.8,10,0.6,0.7011494252873564
1362,train-STS,"['Bush turned out a statement yesterday thanking the commission for its work, and said, ""Our journey into space will go on.""', 'Mr. Bush did not discuss this when he issued a brief statement yesterday thanking the commission for its work, and saying, ""Our journey into space will go on.""\n']","[21, 28]",3.6,10,0.37142857142857144,0.7625
1363,train-STS,"[""OS ANGELES - ''The Hulk'' was a monster at the box office in its debut weekend, taking in a June opening record of $62.6 million."", '""The Hulk"" took in $62.6 million at the box office, a monster opening and a new June record.\n']","[25, 18]",4.8,20,0.3870967741935484,0.6498199869418596
1364,train-STS,"[""The governor is going to Jackson, where 13 of the state's 16 fatalities were reported."", 'The governor is going to Jackson, where 13 people were killed.\n']","[15, 11]",3.8,7,0.45,0.639050958243371
1365,train-STS,"[""Congratulations on being named Time magazine's Person of the Year."", 'Time magazine named the American soldier its Person of the Year for 2003.\n']","[10, 13]",2.4,9,0.5294117647058824,0.7432432432432432
1366,train-STS,"['Shortly after the opening bell, the Dow Jones Industrial Average was up 11.13 to 9,228.48, while the S&P 500 index gained 1.74 to 982.33.', 'After a weak start, the Dow Jones Industrial Average ended the day up 26.26 to 9,217.35, while the S&P 500 index rose 3 to 980.59.\n']","[24, 25]",1.6,13,0.5833333333333334,0.8312701875569147
1367,train-STS,"['The indictment said he attended important meetings to plan the attacks, recruited fellow bombers and coordinated the operation.', 'Samudra not present in Bangkok, the indictment said, but attended a series of meetings before the attacks, recruiting fellow bombers and coordinating the operation.\n']","[18, 24]",3.2,16,0.6129032258064516,0.7393939393939394
1368,train-STS,"['In addition, primary care trusts (PCTs) were given star ratings for the first time this year.', 'Primary Care Trusts and Mental Health Trusts have also been formally rated for the first time this year.\n']","[16, 18]",3.8,13,0.7741935483870968,0.7523809523809524
1369,train-STS,"['It will also give Microsoft an opportunity to comment on remedies proposed by the Commission.', 'Among other things, Microsoft is to comment on proposed remedies in its response.\n']","[15, 13]",4.2,11,0.7083333333333334,0.7678203674733384
1370,train-STS,"['Texans saddled with skyrocketing homeowners premiums might finally be getting relief.', 'Relief is in sight for Texans saddled with skyrocketing homeowners insurance premiums.\n']","[11, 12]",5.0,11,0.6111111111111112,0.8620689655172413
1371,train-STS,"['Six Democrats are vying to succeed Jacques and have qualified for the Feb. 3 primary ballot.', 'Six Democrats and two Republicans are running for her seat and have qualified for the Feb. 3 primary ballot.\n']","[16, 19]",3.4,7,0.4090909090909091,0.7889908256880734
1372,train-STS,"[""The broader Standard & Poor's 500 Index rose 3.42 points, or 0.34 percent, to 1,007.84."", 'The technology-laced Nasdaq Composite Index .IXIC was down 1.55 points, or 0.09 percent, at 1,744.91.\n']","[15, 15]",1.0,12,0.75,0.6764705882352942
